"angle","species","specimenId","mimicType","imageabletype","imageableid","created_at","updated_at","id","kingdom","phylum","class","order","family","genus","taxonRank","scientificName","scientificNameAuthorship","vernacularName","description","individualCount","bodylength","sex","lifeStage","form","notes","idconfidence","other","ref","disposition","numphotos","Ant.mimic.","Sex","Notes","Done.","accuracy"
"Dorsal","Serendib volans","MCZ44162","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.653577767712707
"Dorsal","Myrmecotypus rettenmeyeri","MCZ67875","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.789938909335831
"Dorsal","Mazax pax","MCZ79128","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.79591661825259
"Dorsal","Myrmapana centralis","MCZ93522","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.781119044153485
"Dorsal","Corinnomma sp.","MCZ95991","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.831237306030037
"Dorsal","Serendib suthepica","MCZ96085","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.858430319422601
"Dorsal","Myrmarachne luctuosa","MUS401","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.730179546185102
"Dorsal","Battalus byrneae","Q00002","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Only partial images","Yes",0.254285823918067
"Dorsal","Copa kabana","Q00013","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.590500214450089
"Dorsal","Leichhardteus albofasciatus","Q00014","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.325545233613647
"Dorsal","Nyssus avidus","Q00016","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.518666963745048
"Dorsal","Nyssus paradoxus","Q00017","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.687675109259114
"Dorsal","Nucastia supunnoides","Q44095","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.755655036223195
"Dorsal","Nyssus luteofinis","Q50886","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.69166670620789
"Dorsal","Disnyssus helenmirrenae","Q80326","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","/","Drawing","Yes",0.618663922439238
"Dorsal","Iridonyssus formicans","Q84598","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.634850953990666
"Dorsal","Nyssus albopunctatus","Q84821","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.245903693022921
"Dorsal","Creugas gulosus","Q87362","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.570310290639052
"Dorsal","Leptopicia bimaculata","Q98191","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.812592113332686
"Dorsal","Nyssus coloripes","SHS116","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","","Photo","Yes",0.480481965850483
"Dorsal","Myrmarachne helensmithae","TPS103","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.783528601897692
"Dorsal","Myrmarachne macaulayi","TPS104","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.861151788321083
"Dorsal","Ligonipes semitectus","WWS101","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Drawing","Yes",0.727332593161136
"Lateral","Diptera3 sp1","18","non-mimic","Specimen",18,"2017-05-31 14:11:44 UTC","2017-05-31 22:31:16 UTC",18,"Animalia","Arthropoda","Insecta","Diptera","","Diptera3","Species","Diptera3 sp1","","","Midge",1,3.4,"","","","","","","3-Jan","",2,NA,NA,NA,NA,0.214721965889439
"Lateral","Insecta1 sp1","19","non-mimic","Specimen",19,"2017-08-12 02:10:03 UTC","2017-08-12 02:10:12 UTC",19,"Animalia","Arthropoda","Insecta","","","Insecta1","Species","Insecta1 sp1","","","Tiny insect",1,1.7,"","","","","","","3-Feb","",2,NA,NA,NA,NA,0.658254326586919
"Lateral","Rhytidoponera metallica","204","model","Specimen",204,"2017-08-20 06:22:55 UTC","2017-08-20 06:22:57 UTC",204,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Rhytidoponera","Species","Rhytidoponera metallica","(Smith, 1858)","","Green headed ant",1,6.4,"","","","","1","","38-4","In collection",10,NA,NA,NA,NA,0.836288185807312
"Lateral","Crematogaster sp1","23","model","Specimen",23,"2017-06-01 12:37:07 UTC","2017-06-01 12:37:09 UTC",23,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Crematogaster","Species","Crematogaster sp1","","","Small red and black  ant",22,3.2,"","","","","1","","4-Feb","",2,NA,NA,NA,NA,0.761115188191643
"Lateral","Isopoda1 sp1","242","non-mimic","Specimen",242,"2017-06-03 15:00:27 UTC","2017-06-03 15:00:29 UTC",242,"Animalia","Arthropoda","Malacostraca","Isopoda","","","Species","Isopoda1 sp1","","","Crustacean",5,7.3,"","","","","","","45-2","",2,NA,NA,NA,NA,0.459455420820306
"Lateral","Gryllid1 sp1","243","non-mimic","Specimen",243,"2017-06-05 13:53:11 UTC","2017-06-05 13:53:13 UTC",243,"Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllid1","Species","Gryllid1 sp1","","","Cricket",1,3,"","Juvenile","","","0","","45-3","",2,NA,NA,NA,NA,0.184374414725359
"Lateral","Tapinoma sp1","244","model","Specimen",244,"2017-06-03 15:23:00 UTC","2017-06-03 15:23:01 UTC",244,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Tapinoma","Species","Tapinoma sp1","","","Small brown ant",18,2,"","","","","Ajay","","45-4","Ajay's office",3,NA,NA,NA,NA,0.783962241303786
"Lateral","Froggattella sp1","248","model","Specimen",248,"2017-08-20 06:28:15 UTC","2017-08-20 06:28:16 UTC",248,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Froggattella","Species","Froggattella sp1","","","Small red and black  ant",17,3,"","","","","","","46-2","",4,NA,NA,NA,NA,0.79543031892632
"Lateral","Polyrhachis ammon","256","model","Specimen",256,"2017-02-23 01:19:07 UTC","2017-02-23 01:19:26 UTC",256,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis ammon","(Fabricius, 1775)","","Black ant, golden thorax",2,7.4,"","","","","Ajay","","48-1","",4,NA,NA,NA,NA,0.852848986199109
"Lateral","Oxyopes elegans","260","non-mimic","Specimen",260,"2017-01-06 03:44:50 UTC","2017-01-06 03:44:51 UTC",260,"Animalia","Arthropoda","Arachnida","Araneae","Oxyopidae","Oxyopes","Species","Oxyopes elegans","(L. Koch, 1878)","Elegant Lynx Spider","Lynx spider",1,6.9,"","","","","2","","49-3","",5,NA,NA,NA,NA,0.237804603988355
"Lateral","Camponotus nigriceps","267","model","Specimen",267,"2017-08-20 06:24:14 UTC","2017-08-20 06:24:16 UTC",267,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Species","Camponotus nigriceps","(Smith, 1858)","","Large sugar ant",2,15.3,"","","","","","","51-1","",5,NA,NA,NA,NA,0.867453946174231
"Lateral","Camponotus nigriceps","289","model","Specimen",289,"2017-08-20 06:08:04 UTC","2017-08-20 06:08:05 UTC",289,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Species","Camponotus nigriceps","(Smith, 1858)","","Sugar ant",2,13.5,"","","","","Ajay","","55-1","",2,NA,NA,NA,NA,0.852894676371455
"Lateral","Stigmacros sp1","3","model","Specimen",3,"2017-08-20 06:25:38 UTC","2017-08-20 06:25:41 UTC",3,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Stigmacros","Species","Stigmacros sp1","","","Small black ant",1,2.3,"","","","","","","1-Mar","",2,NA,NA,NA,NA,0.830348756129767
"Lateral","Polyrhachis sp1","309","model","Specimen",309,"2017-08-20 06:11:27 UTC","2017-08-20 06:11:29 UTC",309,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis sp1","","","Golden bum",2,5,"","","","","","","59-3","",2,NA,NA,NA,NA,0.871104915540618
"Lateral","Camponotus sp2","310","model","Specimen",310,"2017-08-20 06:05:23 UTC","2017-08-20 06:05:39 UTC",310,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Camponotus","Species","Camponotus sp2","","","Sugar ant",1,6.6,"","","","","","","59-4","",3,NA,NA,NA,NA,0.842584086593939
"Lateral","Tapinoma sp1","319","model","Specimen",319,"2017-01-24 03:33:03 UTC","2017-01-24 04:00:07 UTC",319,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Tapinoma","Species","Tapinoma sp1","","","Small black ant",1,2.1,"","","","","0","","61-2","",4,NA,NA,NA,NA,0.770034464535225
"Lateral","Myrmarachne erythrocephala","346","mimic","Specimen",346,"2017-01-06 03:44:58 UTC","2017-01-06 03:45:00 UTC",346,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Ant mimic spider",1,4.5,"","","forma ornata","Found on sheet while sampling leaf litter, escaped from care","1","Ant mimic","68-1","Lost",5,NA,NA,NA,NA,0.566723228213274
"Lateral","Notoncus sp1","370","model","Specimen",370,"2017-08-20 06:12:59 UTC","2017-08-20 06:13:00 UTC",370,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Notoncus","Species","Notoncus sp1","","","Black ant",2,4.1,"","","","","Query same as 35-1","","74-3","",2,NA,NA,NA,NA,0.873339804545425
"Lateral","Myrmarachne luctuosa","380","mimic","Specimen",380,"2017-01-06 03:45:01 UTC","2017-01-06 03:45:03 UTC",380,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant mimic spider",1,7.2,"","","","On trunk of tree","1","Ant mimic","77-1","",4,NA,NA,NA,NA,0.528263348397111
"Lateral","Coleoptera2 sp1","381","mimic","Specimen",381,"2017-01-06 03:45:04 UTC","2017-01-06 04:03:41 UTC",381,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera2","Species","Coleoptera2 sp1","","","Ant mimic beetle",2,6,"","","","On trunk of tree","","Ant mimic","77-2","In collection",6,NA,NA,NA,NA,0.514891221385449
"Lateral","Myrmarachne luctuosa","383","mimic","Specimen",383,"2017-01-06 03:45:06 UTC","2017-01-06 03:45:07 UTC",383,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant mimic spider",1,5.6,"","","","On trunk at base of tree, no ants within sight of spider.
Id uncertain, seems to have black transverse stripes of erythrocephala, but white stripe is wide like luctuosa.","0","Ant mimic","79-1","In collection",3,NA,NA,NA,NA,0.466131801310081
"Lateral","Polyrhachis sp2","384","model","Specimen",384,"2017-01-06 03:45:09 UTC","2017-01-06 03:45:10 UTC",384,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis sp2","","","Black ant, golden thorax",3,7.5,"","","","","","","79-2","",7,NA,NA,NA,NA,0.761649408982675
"Lateral","Myrmarachne erythrocephala","385","mimic","Specimen",385,"2017-02-02 01:37:42 UTC","2017-02-02 01:37:43 UTC",385,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Ant mimic spider",1,6.2,"","","forma ornata","On trunk of tree near pitfall 8","","Ant mimic","80-1","",5,NA,NA,NA,NA,0.595796541407736
"Lateral","Myrmarachne luctuosa","386","mimic","Specimen",386,"2017-08-19 08:09:05 UTC","2017-08-19 08:09:07 UTC",386,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant mimic spider",1,6,"Male","","","On trunk. Killed by freezing. Its opisthosoma ruptured after manipulation for photos on a hot day.
Pickled on 31-Jan-2017 in 96% ethanol","Aus Mus","Ant mimic","KS.129687","Aus Mus",20,NA,NA,NA,NA,0.649284197859404
"Lateral","Myrmarachne luctuosa","387","mimic","Specimen",387,"2017-01-13 01:35:47 UTC","2017-01-13 01:35:48 UTC",387,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Small ant mimic spider",1,4,"","juvenile","","Pickled 31-Jan-2017 in 96% ethanol.
Seems to have lateral white stripe on abdomen like erythrocephala but gold looks like luctuosa.","Aus Mus tentative","Ant mimic","AA.1409","Aus Mus",8,NA,NA,NA,NA,0.661780810870992
"Lateral","Myrmarachne luctuosa","388","mimic","Specimen",388,"2017-02-02 12:06:32 UTC","2017-08-20 07:33:20 UTC",388,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne luctuosa","(L. Koch, 1879)","","Ant-mimic spider",1,6.2,"Male","","","Found in location with lots of Dolichoderus clarki, although they weren't on the same tree. 
Died 30-Jan-2017. 
Pickled in 96% ethanol","Aus Mus","Ant mimic","KS.129706","Aus Mus",17,NA,NA,NA,NA,0.634513965321721
"Lateral","Dolichoderus clarki","390","model","Specimen",390,"2017-02-22 22:49:38 UTC","2017-02-22 22:49:39 UTC",390,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Dolichoderus","Species","Dolichoderus clarki","(Wheeler, 1935)","","",2,7.5,"","","","Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",7,NA,NA,NA,NA,0.802214287908783
"Lateral","Eurymela rubrolimbata","393","mimic","Specimen",393,"2017-08-15 15:40:36 UTC","2017-08-15 15:40:39 UTC",393,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Eurymela","Species","Eurymela rubrolimbata","(Kirkaldy, 1906)","","",1,5.4,"","Instar","","23-1-17 10:30am Died under spectroscope. Asphyxiated by glad-wrap? Squashed?
Pickled on 31-Jan-2017 in 96% ethanol","Matt Bulbert","Ant mimic bug","","In collection",11,NA,NA,NA,NA,0.320927421244749
"Lateral","Eurymela rubrolimbata","394","non-mimic","Specimen",394,"2017-08-15 16:15:43 UTC","2017-08-15 16:15:46 UTC",394,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Eurymela","Species","Eurymela rubrolimbata","(Kirkaldy, 1906)","","",1,10.4,"","Adult","","Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","Matt Bulbert","","","In collection",5,NA,NA,NA,NA,0.479851207881541
"Lateral","Cosmophasis bitaeniata","397","mimic","Specimen",397,"2017-07-08 14:19:47 UTC","2017-07-08 14:19:54 UTC",397,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,7.4,"","","","Purchased spider","5","Ant-mimic spider","","Cassis collection",7,NA,NA,NA,NA,0.517912282358625
"Lateral","Amyciaea albomaculata","398","mimic","Specimen",398,"2017-02-02 12:24:15 UTC","2017-02-02 12:24:17 UTC",398,"Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Amyciaea","Species","Amyciaea albomaculata","(O.P.-Cambridge, 1874)","","Green ant mimicking spider",1,5.3,"","","","Purchased spider","","Ant-mimic spider","","Cassis collection",8,NA,NA,NA,NA,0.366784254518921
"Lateral","Amyciaea albomaculata","399","mimic","Specimen",399,"2017-02-01 23:13:20 UTC","2017-02-01 23:13:22 UTC",399,"Animalia","Arthropoda","Arachnida","Araneae","Thomisidae","Amyciaea","Species","Amyciaea albomaculata","(O.P.-Cambridge, 1874)","","Green ant mimicking spider",1,4.8,"","","","Purchased spider. 
Died 20-Jan-2017. 
Pickled in 96% ethanol","","Ant mimic","","Cassis collection",7,NA,NA,NA,NA,0.221302249323487
"Lateral","Cosmophasis bitaeniata","400","mimic","Specimen",400,"2017-07-09 12:41:54 UTC","2017-07-09 12:42:04 UTC",400,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,7.8,"","","","Purchased spider","5","Ant-mimic spider","","Cassis collection",8,NA,NA,NA,NA,0.383029735079663
"Lateral","Cosmophasis bitaeniata","401","mimic","Specimen",401,"2017-07-09 13:49:08 UTC","2017-07-09 13:49:17 UTC",401,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Cosmophasis","Species","Cosmophasis bitaeniata","(Keyserling, 1882)","Green Tree Ant Cosmophasis","",1,6,"","","","Purchased spider","5","Ant-mimic spider","","Cassis collection",8,NA,NA,NA,NA,0.404936735429071
"Lateral","Myrmarachne smaragdina","4014","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.706636125925334
"Lateral","Myrmarachne smaragdina","4015","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.73424208883993
"Lateral","Myrmarachne smaragdina","4030","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.754573539206842
"Lateral","Myrmarachne smaragdina","4034","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.700820521528724
"Lateral","Myrmarachne smaragdina","4035","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.764999497959001
"Lateral","Myrmarachne smaragdina","4036","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Female","Photo","Yes",0.702082968108873
"Lateral","Coleoptera3 sp1","404","mimic","Specimen",404,"2017-04-24 13:23:23 UTC","2017-04-24 13:23:24 UTC",404,"Animalia","Arthropoda","Insecta","Coleoptera","","Coleoptera3","Species","Coleoptera3 sp1","","","Ant mimic beetle",1,11,"","","","Found by Alex.
Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","Ant-mimic beetle","","In collection",4,NA,NA,NA,NA,0.535775540597752
"Lateral","Daerlac apicalis","405","mimic","Specimen",405,"2017-02-01 11:22:09 UTC","2017-02-01 23:09:59 UTC",405,"Animalia","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Daerlac","Species","Daerlac apicalis","(Distant, 1904)","","Ant-mimic bug",1,7,"","","","It was walking around on the ground. Never attempted to fly.","0","Ant mimic bug","","Cassis collection",6,NA,NA,NA,NA,0.521707874197726
"Lateral","Poecilipta contorqua","410","mimic","Specimen",410,"2017-02-10 07:19:15 UTC","2017-02-10 07:24:05 UTC",410,"Animalia","Arthropoda","Arachnida","Araneae","Corinnidae","Poecilipta","Species","Poecilipta contorqua","","","Ant-mimic spider",1,5,"Male","","","Stano Pekar says it may be Nyssus. sp
Poecilipta lugubris or similar.
Id'ed by Aus Mus (Helen Smith or Graham Milledge) as Poecilipta contorqua.
Noticed running around _fast_ on the ground. Dolichoderus scabridus a possible model - similar body and legs colours,
14 Feb 2017 - knocked out with CO2, then pickled in 96% ethanol.","Aus Mus","Ant mimic spider","KS.129707","Aus Mus",9,NA,NA,NA,NA,0.573709554315758
"Lateral","Dolichoderus clarki","412","model","Specimen",412,"2017-02-08 05:15:16 UTC","2017-08-20 07:30:47 UTC",412,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Dolichoderus","Species","Dolichoderus clarki","(Wheeler, 1935)","","",1,7.4,"","","","","3","","","In situ",10,NA,NA,NA,NA,0.827034376781836
"Lateral","Vespoidea3 sp1","416","mimic","Specimen",416,"2017-08-18 07:18:27 UTC","2017-08-18 07:18:30 UTC",416,"Animalia","Arthropoda","Insecta","Hymenoptera","","Vespoidea3","Species","Vespoidea3 sp1","","","Ant-mimic wasp",1,3.7,"","","","Collected thinking it was an ant
Pickled in 96% ethanol 1-Mar-2017","1","Ant-mimic wasp","","In collection",4,NA,NA,NA,NA,0.695581912143768
"Lateral","Leptomyrmex sp1","419","model","Specimen",419,"2017-02-19 13:09:43 UTC","2017-02-19 13:09:44 UTC",419,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Leptomyrmex","Species","Leptomyrmex sp1","","","Large red-headed ant",2,11.7,"","","","Frozen 19-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",5,NA,NA,NA,NA,0.820494274016422
"Lateral","Eurymela rubrolimbata","423","mimic","Specimen",423,"2017-02-13 03:48:58 UTC","2017-02-13 03:49:00 UTC",423,"Animalia","Arthropoda","Insecta","Hemiptera","Cicadellidae","Eurymela","Species","Eurymela rubrolimbata","(Kirkaldy, 1906)","","Juvenile hopper",1,1.8,"","Early instar","","Early instar without gold colouration. 
Died in captivity,11 Feb 2017.
Frozen 19-Feb-2017
Pickled in 96% ethanol 20-Feb-2017","3","Ant mimic hopper","","In collection",4,NA,NA,NA,NA,0.331556808361583
"Lateral","Myrmarachne erythrocephala","424","mimic","Specimen",424,"2017-02-21 03:17:01 UTC","2017-08-20 07:34:53 UTC",424,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Myrmarachne","Species","Myrmarachne erythrocephala","(Koch, 1879)","","Black salticidae with red legs",1,5.7,"","","forma ornata","On a tree with lots of Dolichoderus clarki and Eurymela hoppers.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.
ID uncertain, looks different than all others.
","0","Ant-mimic spider","","Michael Kelly",8,NA,NA,NA,NA,0.618592144168127
"Lateral","Apricia jovialis","426","mimic","Specimen",426,"2017-02-10 03:46:59 UTC","2017-02-10 03:47:01 UTC",426,"Animalia","Arthropoda","Arachnida","Araneae","Salticidae","Apricia","Species","Apricia jovialis","(L. Koch, 1879)","Jovial jumper","Black jumper with gold bum and red legs",1,7.4,"","","","May be a mimic - colouration is similar to Dolichoderus scabridus.
14 Feb 2017 knocked out with CO2, pickled in 96% ethanol.","2","Ant-mimic spider","","Michael Kelly",13,NA,NA,NA,NA,0.248467578762051
"Lateral","Vespoidea4 sp1","430","non-mimic","Specimen",430,"2017-02-22 12:32:18 UTC","2017-07-03 13:25:54 UTC",430,"Animalia","Arthropoda","Insecta","Hymenoptera","Mutillidae","Vespoidea4","Species","Vespoidea4 sp1","","","",1,5.1,"","","","Walking on tree trunk, looked like an ant except it moved slightly differently
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",4,NA,NA,NA,NA,0.666319592858685
"Lateral","Polyrhachis sp4","431","model","Specimen",431,"2017-08-20 06:18:56 UTC","2017-08-20 06:18:57 UTC",431,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Polyrhachis","Species","Polyrhachis sp4","","","Golden-bum with gold gaster and mesosoma",1,8.4,"","","","Gaster almost looked red in sunlight.
Frozen 22-Feb-2017
Pickled in 96% ethanol 1-Mar-2017","","","","In collection",9,NA,NA,NA,NA,0.730278328820031
"Lateral","Damoetas sp (?)","4359","mimic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Male","Photo","Yes",0.641763205739055
"Lateral","Mantid1 sp1","437","non-mimic","Specimen",437,"2017-08-17 16:51:50 UTC","2017-08-17 16:51:53 UTC",437,"Animalia","Arthropoda","Insecta","Mantodea","Mantidae","Mantid1","Species","Mantid1 sp1","","","Ant-mimic mantid",1,8.1,"","","","Pickled in 96% ethanol 29-Mar-2017.","","","","In collection",6,NA,NA,NA,NA,0.738167155016475
"Lateral","Formicid19 sp1","438","model","Specimen",438,"2017-03-26 11:15:22 UTC","2017-03-26 11:15:24 UTC",438,"Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formicid19","Species","Formicid19 sp1","","","Brown ant",1,8.8,"","","","Pickled in 96% ethanol 29-Mar-2017.
Probably in Ectaheteromorph group (Ectatomma,Heteroponera,Rhytidoponera, Gnaptogenys,etc.)","","","","In collection",4,NA,NA,NA,NA,0.812257147739776
