angle,outlineId,file,species,specimenId,mimicType,ptype,state,source,camera,rating,ftype,url,imageabletype,imageableid,created_at,updated_at,photoDescription,id,kingdom,phylum,class,order,family,genus,taxonRank,scientificName,scientificNameAuthorship,vernacularName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,locationRemarks,time,day,month,year,recordedBy,siteId,description,individualCount,bodylength,sex,lifeStage,form,notes,idconfidence,other,ref,disposition,numphotos,Unique.ID,Unique.qualifier,Species,Ant.mimic.,Potential.Source.for.image,Image.found,Aspect,Sex,Notes,Done.,File,File.exists.,Adjustments..angle.adjustments..interpolation.,Notes.1
Dorsal,3329,../data/outline1cb022deacf.JPG,Cosmophasis thalassina,927,mimic,Outline,Alive,Photo 3237,,NA,photo,http://localhost/images/photos/13/3329.JPG,Specimen,927,2017-07-06 12:55:06 UTC,2017-07-06 12:55:08 UTC,strict,927,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small irridescent jumper,1,3.8,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",Robert Whyte,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3330,../data/outline1cb07e3e3b6c.JPG,Cosmophasis thalassina,927,mimic,Outline,Alive,Photo 3238,,NA,photo,http://localhost/images/photos/13/3330.JPG,Specimen,927,2017-07-06 13:14:18 UTC,2017-07-06 13:14:22 UTC,strict,927,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small irridescent jumper,1,3.8,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",Robert Whyte,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3342,../data/outline1cb019436153.JPG,Cosmophasis thalassina,457,non-mimic,Outline,Alive,Photo 846,,NA,photo,http://localhost/images/photos/13/3342.JPG,Specimen,457,2017-07-07 05:49:21 UTC,2017-07-07 05:49:23 UTC,strict with interpolation,457,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-15.57378611,144.4470528,200,65.91668709,"Qld, Laura River near Laura",14:33,9,3,2017,Jim,117,Possible ant-mimic spider,1,2.5,,,,Pickled in 96% ethanol 29-Mar-2017.,,,JMQK64,QM collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3343,../data/outline1cb064c1ae9.JPG,Cosmophasis thalassina,457,non-mimic,Outline,Alive,Photo 845,,NA,photo,http://localhost/images/photos/13/3343.JPG,Specimen,457,2017-07-07 06:00:42 UTC,2017-07-07 06:00:44 UTC,strict,457,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-15.57378611,144.4470528,200,65.91668709,"Qld, Laura River near Laura",14:33,9,3,2017,Jim,117,Possible ant-mimic spider,1,2.5,,,,Pickled in 96% ethanol 29-Mar-2017.,,,JMQK64,QM collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3346,../data/outline1cb0620e5591.JPG,Cosmophasis thalassina,849,non-mimic,Outline,Alive,Photo 2826,,NA,photo,http://localhost/images/photos/13/3346.JPG,Specimen,849,2017-07-07 13:11:39 UTC,2017-07-07 13:11:44 UTC,strict,849,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.36166944,150.517625,5,0.43963625,"Kershaw Botanic Gardens, Rockhampton, Qld",8:29,22,6,2017,Louis O'Neill,224,Small irridescent jumper,1,3.7,,Juvenile,,"Pickled in 100% ethanol, 28-Aug-2017.
Ravi thought C. baehrae but not known from this area; need adult",Aus Mus tentative,,AA.1405,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3347,../data/outline1cb0421540b5.JPG,Cosmophasis thalassina,849,non-mimic,Outline,Alive,Photo 2827,,NA,photo,http://localhost/images/photos/13/3347.JPG,Specimen,849,2017-07-07 13:28:55 UTC,2017-07-07 13:28:57 UTC,strict,849,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.36166944,150.517625,5,0.43963625,"Kershaw Botanic Gardens, Rockhampton, Qld",8:29,22,6,2017,Louis O'Neill,224,Small irridescent jumper,1,3.7,,Juvenile,,"Pickled in 100% ethanol, 28-Aug-2017.
Ravi thought C. baehrae but not known from this area; need adult",Aus Mus tentative,,AA.1405,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3350,../data/outline1cb01d43cc0.JPG,Cosmophasis thalassina,897,mimic,Outline,Alive,Photo 3083,,NA,photo,http://localhost/images/photos/13/3350.JPG,Specimen,897,2017-07-08 02:43:36 UTC,2017-07-08 02:43:40 UTC,strict,897,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39848333,150.4909361,5,41.82116788,"Rockhampton Botanic Gardens, Qld",13:22,21,6,2017,Louis O'Neill,248,"Small irridescent jumper, brown abdomen",1,3.7,,Juvenile,,"ID unknown.
Pickled in 70% ethanol, 20-Jul-2017.",,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3353,../data/outline1cb0176d4e60.JPG,Cosmophasis thalassina,900,mimic,Outline,Alive,Photo 3099,,NA,photo,http://localhost/images/photos/13/3353.JPG,Specimen,900,2017-07-08 05:00:38 UTC,2017-07-08 05:00:43 UTC,strict,900,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.34569722,150.5570056,30,114.6015625,"Frenchville, North Rockhampton, Qld",17:11,21,6,2017,Louis O'Neill,249,"Small irridescent jumper, brown abdomen",1,4.4,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant-mimic spider,AA.1405,Aus Mus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3354,../data/outline1cb078514c99.JPG,Cosmophasis thalassina,900,mimic,Outline,Alive,Photo 3100,,NA,photo,http://localhost/images/photos/13/3354.JPG,Specimen,900,2017-07-08 05:25:56 UTC,2017-07-08 05:26:00 UTC,strict,900,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.34569722,150.5570056,30,114.6015625,"Frenchville, North Rockhampton, Qld",17:11,21,6,2017,Louis O'Neill,249,"Small irridescent jumper, brown abdomen",1,4.4,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant-mimic spider,AA.1405,Aus Mus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3549,../data/outline1cb015ae4d49.JPG,Cosmophasis thalassina,940,mimic,Outline,Alive,Photo 3298,,NA,photo,http://localhost/images/photos/14/3549.JPG,Specimen,940,2017-07-18 11:39:04 UTC,2017-07-18 11:39:19 UTC,strict,940,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small brown jumper,1,4,,,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3550,../data/outline1cb02a485dc9.JPG,Cosmophasis thalassina,940,mimic,Outline,Alive,Photo 3299,,NA,photo,http://localhost/images/photos/14/3550.JPG,Specimen,940,2017-07-18 11:39:56 UTC,2017-07-18 11:40:00 UTC,strict,940,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small brown jumper,1,4,,,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3554,../data/outline1cb048064ad9.JPG,Cosmophasis thalassina,901,non-mimic,Outline,Alive,Photo 3103,,NA,photo,http://localhost/images/photos/14/3554.JPG,Specimen,901,2017-07-18 11:44:06 UTC,2017-07-18 11:44:10 UTC,strict,901,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.34569722,150.5570056,30,114.6015625,"Frenchville, North Rockhampton, Qld",17:11,21,6,2017,Louis O'Neill,249,"Small irridescent jumper, brown abdomen",1,3.9,,,,,,,,Alive in lab,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3555,../data/outline1cb035193ea2.JPG,Cosmophasis thalassina,901,non-mimic,Outline,Alive,Photo 3104,,NA,photo,http://localhost/images/photos/14/3555.JPG,Specimen,901,2017-07-18 11:44:46 UTC,2017-07-18 11:44:50 UTC,strict,901,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.34569722,150.5570056,30,114.6015625,"Frenchville, North Rockhampton, Qld",17:11,21,6,2017,Louis O'Neill,249,"Small irridescent jumper, brown abdomen",1,3.9,,,,,,,,Alive in lab,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3332,../data/outline1cb06af14444.JPG,Cosmophasis thalassina,927,mimic,Outline,Alive,Photo 3239,,NA,photo,http://localhost/images/photos/13/3332.JPG,Specimen,927,2017-07-06 13:36:32 UTC,2017-07-06 13:36:35 UTC,strict with interpolation,927,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small irridescent jumper,1,3.8,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",Robert Whyte,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3333,../data/outline1cb0aa7601e.JPG,Cosmophasis thalassina,927,mimic,Outline,Alive,Photo 3240,,NA,photo,http://localhost/images/photos/13/3333.JPG,Specimen,927,2017-07-06 13:51:12 UTC,2017-07-06 13:51:17 UTC,strict with interpolation,927,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small irridescent jumper,1,3.8,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",Robert Whyte,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3344,../data/outline1cb010246d12.JPG,Cosmophasis thalassina,457,non-mimic,Outline,Alive,Photo 842,,NA,photo,http://localhost/images/photos/13/3344.JPG,Specimen,457,2017-07-07 06:11:18 UTC,2017-07-07 06:11:20 UTC,strict with interpolation,457,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-15.57378611,144.4470528,200,65.91668709,"Qld, Laura River near Laura",14:33,9,3,2017,Jim,117,Possible ant-mimic spider,1,2.5,,,,Pickled in 96% ethanol 29-Mar-2017.,,,JMQK64,QM collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3345,../data/outline1cb075e56a33.JPG,Cosmophasis thalassina,457,non-mimic,Outline,Alive,Photo 844,,NA,photo,http://localhost/images/photos/13/3345.JPG,Specimen,457,2017-07-07 06:19:35 UTC,2017-07-07 06:19:37 UTC,strict with interpolation,457,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-15.57378611,144.4470528,200,65.91668709,"Qld, Laura River near Laura",14:33,9,3,2017,Jim,117,Possible ant-mimic spider,1,2.5,,,,Pickled in 96% ethanol 29-Mar-2017.,,,JMQK64,QM collection,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3348,../data/outline1cb02abc28eb.JPG,Cosmophasis thalassina,849,non-mimic,Outline,Alive,Photo 2828,,NA,photo,http://localhost/images/photos/13/3348.JPG,Specimen,849,2017-07-08 02:04:55 UTC,2017-07-08 02:05:01 UTC,strict with interpolation,849,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.36166944,150.517625,5,0.43963625,"Kershaw Botanic Gardens, Rockhampton, Qld",8:29,22,6,2017,Louis O'Neill,224,Small irridescent jumper,1,3.7,,Juvenile,,"Pickled in 100% ethanol, 28-Aug-2017.
Ravi thought C. baehrae but not known from this area; need adult",Aus Mus tentative,,AA.1405,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3351,../data/outline1cb0795833ec.JPG,Cosmophasis thalassina,897,mimic,Outline,Alive,Photo 3084,,NA,photo,http://localhost/images/photos/13/3351.JPG,Specimen,897,2017-07-08 02:56:02 UTC,2017-07-08 02:56:05 UTC,"strict, angles adjusted",897,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39848333,150.4909361,5,41.82116788,"Rockhampton Botanic Gardens, Qld",13:22,21,6,2017,Louis O'Neill,248,"Small irridescent jumper, brown abdomen",1,3.7,,Juvenile,,"ID unknown.
Pickled in 70% ethanol, 20-Jul-2017.",,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3352,../data/outline1cb031e136eb.JPG,Cosmophasis thalassina,897,mimic,Outline,Alive,Photo 3085,,NA,photo,http://localhost/images/photos/13/3352.JPG,Specimen,897,2017-07-08 03:10:55 UTC,2017-07-08 03:10:58 UTC,strict with interpolation,897,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39848333,150.4909361,5,41.82116788,"Rockhampton Botanic Gardens, Qld",13:22,21,6,2017,Louis O'Neill,248,"Small irridescent jumper, brown abdomen",1,3.7,,Juvenile,,"ID unknown.
Pickled in 70% ethanol, 20-Jul-2017.",,Ant-mimic spider,AA.1405,Aus Mus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3355,../data/outline1cb04ba65ee4.JPG,Cosmophasis thalassina,900,mimic,Outline,Alive,Photo 3101,,NA,photo,http://localhost/images/photos/13/3355.JPG,Specimen,900,2017-07-08 05:38:34 UTC,2017-07-08 05:38:37 UTC,strict with interpolation,900,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.34569722,150.5570056,30,114.6015625,"Frenchville, North Rockhampton, Qld",17:11,21,6,2017,Louis O'Neill,249,"Small irridescent jumper, brown abdomen",1,4.4,,juvenile,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant-mimic spider,AA.1405,Aus Mus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3551,../data/outline1cb02dff7c48.JPG,Cosmophasis thalassina,940,mimic,Outline,Alive,Photo 3300,,NA,photo,http://localhost/images/photos/14/3551.JPG,Specimen,940,2017-07-18 11:40:39 UTC,2017-07-18 11:40:44 UTC,strict with interpolation,940,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small brown jumper,1,4,,,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3552,../data/outline1cb0407c7726.JPG,Cosmophasis thalassina,940,mimic,Outline,Alive,Photo 3302,,NA,photo,http://localhost/images/photos/14/3552.JPG,Specimen,940,2017-07-18 11:41:24 UTC,2017-07-18 11:41:29 UTC,strict with interpolation,940,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small brown jumper,1,4,,,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3553,../data/outline1cb058e87709.JPG,Cosmophasis thalassina,940,mimic,Outline,Alive,Photo 3303,,NA,photo,http://localhost/images/photos/14/3553.JPG,Specimen,940,2017-07-18 11:42:07 UTC,2017-07-18 11:42:11 UTC,strict with interpolation,940,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.39931944,150.5047611,5,7.626831149,"Curtis Park, Rockhampton, Qld",9:21,21,6,2017,Louis O'Neill,258,Small brown jumper,1,4,,,,"Euthanised CO2, pickled in 100% ethanol, 28-Aug-2017.",,Ant mimic spider,,Michael Kelly,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3556,../data/outline1cb076d214c1.JPG,Cosmophasis thalassina,901,non-mimic,Outline,Alive,Photo 3105,,NA,photo,http://localhost/images/photos/14/3556.JPG,Specimen,901,2017-07-18 11:56:16 UTC,2017-07-18 11:56:25 UTC,strict with interpolation,901,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.34569722,150.5570056,30,114.6015625,"Frenchville, North Rockhampton, Qld",17:11,21,6,2017,Louis O'Neill,249,"Small irridescent jumper, brown abdomen",1,3.9,,,,,,,,Alive in lab,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lateral,3734,../data/outline1cb051095cbe.JPG,Cosmophasis thalassina,849,non-mimic,Outline,Alive,Photo 2829,Canon EOS 7D,NA,photo,http://localhost/images/photos/14/3734.JPG,Specimen,849,2017-08-10 03:29:31 UTC,2017-08-10 03:30:47 UTC,"strict, angles adjusted",849,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Cosmophasis,Species,Cosmophasis thalassina,"(C.L. Koch, 1846)",,-23.36166944,150.517625,5,0.43963625,"Kershaw Botanic Gardens, Rockhampton, Qld",8:29,22,6,2017,Louis O'Neill,224,Small irridescent jumper,1,3.7,,Juvenile,,"Pickled in 100% ethanol, 28-Aug-2017.
Ravi thought C. baehrae but not known from this area; need adult",Aus Mus tentative,,AA.1405,Aus Mus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,1420,../data/outline1cb03f3e4abf.JPG,Crematogaster sp1,568,model,Outline,Alive,Photo 1405,Canon EOS 7D,NA,photo,http://localhost/images/photos/5/1420.JPG,Specimen,568,2017-04-17 00:48:10 UTC,2017-04-17 00:48:12 UTC,strict with spikes,568,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Species,Crematogaster sp1,,,-33.76963889,151.1114972,10,69.99188312,"MQ campus, Sydney, NSW",12:09,16,4,2017,Jim,151,,1,3.5,,,,"Pickled, 21-Apr-2017.",,,,In collection,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,1421,../data/outline1cb09c216fc.JPG,Crematogaster sp1,568,model,Outline,Alive,Photo 1406,Canon EOS 7D,NA,photo,http://localhost/images/photos/5/1421.JPG,Specimen,568,2017-04-17 00:51:57 UTC,2017-04-17 00:51:58 UTC,strict with spikes,568,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Species,Crematogaster sp1,,,-33.76963889,151.1114972,10,69.99188312,"MQ campus, Sydney, NSW",12:09,16,4,2017,Jim,151,,1,3.5,,,,"Pickled, 21-Apr-2017.",,,,In collection,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3205,../data/outline1cb02e33712c.JPG,Crematogaster sp1,842,model,Outline,Alive,Photo 2792,,NA,photo,http://localhost/images/photos/12/3205.JPG,Specimen,842,2017-07-02 10:09:27 UTC,2017-07-02 10:09:30 UTC,strict with spikes,842,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Species,Crematogaster sp1,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,Small black ant,1,4.1,,,,"Pickled in 70% ethanol, 12-Jul-2017.",,,,In collection,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3206,../data/outline1cb07653aa7.JPG,Crematogaster sp1,842,model,Outline,Alive,Photo 2793,,NA,photo,http://localhost/images/photos/12/3206.JPG,Specimen,842,2017-07-02 10:24:55 UTC,2017-07-02 10:24:59 UTC,strict with spikes,842,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Species,Crematogaster sp1,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,Small black ant,1,4.1,,,,"Pickled in 70% ethanol, 12-Jul-2017.",,,,In collection,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,3317,../data/outline1cb073db54cd.JPG,Crematogaster sp1,842,model,Outline,Alive,Photo 2794,,NA,photo,http://localhost/images/photos/13/3317.JPG,Specimen,842,2017-07-05 13:45:39 UTC,2017-07-05 13:46:17 UTC,strict,842,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Species,Crematogaster sp1,,,-23.89678889,151.2624056,100,33.16937355,"Toondon Botanic Gardens, Gladstone, Qld",15:18,22,6,2017,Jim & Louis O'Neill,217,Small black ant,1,4.1,,,,"Pickled in 70% ethanol, 12-Jul-2017.",,,,In collection,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dorsal,355,../data/outline1cb01773203b.jpg,Crematogaster sp1,31,model,Outline,Dry,Photo 108,Canon EOS 7D,NA,photo,http://localhost/images/photos/1/355.jpg,Specimen,31,2017-01-06 03:44:23 UTC,2017-01-06 03:44:25 UTC,strict,31,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Crematogaster,Species,Crematogaster sp1,,,-33.76861111,151.1192583,10,0,"MQ nature reserve, NSW",12:20,30,9,2016,Jim,6,Small red and black  ant,7,3.2,,,,,1,,5b-6,,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
